competition_id,season_id,match_id
12,318,4004437
12,318,4004285
12,318,4004425
12,318,4004248
12,318,4004294
12,318,4004203
12,318,4004286
12,318,4004564
12,318,4004283
12,318,4004292
12,318,4004257
12,318,4004567
12,318,4004230
12,318,4004508
12,318,4004196
12,318,4004481
12,318,4004477
12,318,4004476
12,318,4004288
12,318,4004380
12,318,4004518
12,318,4004339
12,318,4004507
12,318,4004304
12,318,4004374
12,318,4004343
12,318,4004211
12,318,4004391
12,318,4004321
12,318,4004338
12,318,4004514
12,318,4004445
12,318,4004264
12,318,4004562
12,318,4004276
12,318,4004522
12,318,4004408
12,318,4004237
12,318,4004502
12,318,4004468
12,318,4004497
12,318,4004372
12,318,4004536
12,318,4004450
12,318,4004267
12,318,4004478
12,318,4004341
12,318,4004527
12,318,4004417
12,318,4004542
12,318,4004332
12,318,4004326
12,318,4004521
12,318,4004557
12,318,4004399
12,318,4004287
12,318,4004319
12,318,4004485
12,318,4004543
12,318,4004251
12,318,4004278
12,318,4004247
12,318,4004492
12,318,4004517
12,318,4004273
12,318,4004398
12,318,4004482
12,318,4004498
12,318,4004201
12,318,4004528
12,318,4004469
12,318,4004466
12,318,4004405
12,318,4004511
12,318,4004470
12,318,4004473
12,318,4004367
12,318,4004461
12,318,4004457
12,318,4004433
12,318,4004384
12,318,4004407
12,318,4004442
12,318,4004458
12,318,4004261
12,318,4004376
12,318,4004424
12,318,4004554
12,318,4004515
12,318,4004368
12,318,4004403
12,318,4004537
12,318,4004453
12,318,4004346
12,318,4004396
12,318,4004532
12,318,4004438
12,318,4004293
12,318,4004394
12,318,4004496
12,318,4004377
12,318,4004258
12,318,4004365
12,318,4004416
12,318,4004337
12,318,4004209
12,318,4004301
12,318,4004369
12,318,4004324
12,318,4004195
12,318,4004254
12,318,4004331
12,318,4004299
12,318,4004218
12,318,4004221
12,318,4004244
12,318,4004217
12,318,4004199
12,318,4004232
12,318,4004436
12,318,4004513
12,318,4004224
12,318,4004295
12,318,4004440
12,318,4004219
12,318,4004420
12,318,4004541
12,318,4004206
12,318,4004487
12,318,4004520
12,318,4004488
12,318,4004375
12,318,4004506
12,318,4004486
12,318,4004370
12,318,4004430
12,318,4004460
12,318,4004402
12,318,4004427
12,318,4004434
12,318,4004344
12,318,4004419
12,318,4004432
12,318,4004256
12,318,4004414
12,318,4004431
12,318,4004361
12,318,4004351
12,318,4004412
12,318,4004516
12,318,4004220
12,318,4004385
12,318,4004500
12,318,4004216
12,318,4004479
12,318,4004501
12,318,4004207
12,318,4004320
12,318,4004480
12,318,4004347
12,318,4004327
12,318,4004565
12,318,4004505
12,318,4004561
12,318,4004271
12,318,4004429
12,318,4004379
12,318,4004560
12,318,4004386
12,318,4004355
12,318,4004451
12,318,4004354
12,318,4004333
12,318,4004373
12,318,4004349
12,318,4004553
12,318,4004308
12,318,4004298
12,318,4004315
12,318,4004568
12,318,4004551
12,318,4004530
12,318,4004495
12,318,4004471
12,318,4004455
12,318,4004358
12,318,4004423
12,318,4004284
12,318,4004401
12,318,4004474
12,318,4004352
12,318,4004422
12,318,4004279
12,318,4004404
12,318,4004245
12,318,4004426
12,318,4004241
12,318,4004269
12,318,4004378
12,318,4004249
12,318,4004328
12,318,4004227
12,318,4004323
12,318,4004533
12,318,4004239
12,318,4004494
12,318,4004571
12,318,4004472
12,318,4004524
12,318,4004364
12,318,4004418
12,318,4004353
12,318,4004381
12,318,4004334
12,318,4004366
12,318,4004383
12,318,4004348
12,318,4004200
12,318,4004305
12,318,4004387
12,318,4004552
12,318,4004317
12,318,4004452
12,318,4004548
12,318,4004229
12,318,4004546
12,318,4004447
12,318,4004538
12,318,4004371
12,318,4004499
12,318,4004360
12,318,4004493
12,318,4004335
12,318,4004456
12,318,4004314
12,318,4004449
12,318,4004313
12,318,4004395
12,318,4004280
12,318,4004390
12,318,4004222
12,318,4004309
12,318,4004558
12,318,4004272
12,318,4004540
12,318,4004225
12,318,4004572
12,318,4004325
12,318,4004535
12,318,4004322
12,318,4004509
12,318,4004318
12,318,4004389
12,318,4004250
12,318,4004359
12,318,4004238
12,318,4004350
12,318,4004459
12,318,4004316
12,318,4004296
12,318,4004281
12,318,4004550
12,318,4004255
12,318,4004525
12,318,4004240
12,318,4004503
12,318,4004214
12,318,4004475
12,318,4004212
12,318,4004382
12,318,4004202
12,318,4004512
12,318,4004312
12,318,4004491
12,318,4004563
12,318,4004454
12,318,4004504
12,318,4004463
12,318,4004329
12,318,4004400
12,318,4004274
12,318,4004363
12,318,4004263
12,318,4004268
12,318,4004262
12,318,4004236
12,318,4004484
12,318,4004198
12,318,4004483
12,318,4004228
12,318,4004435
12,318,4004559
12,318,4004260
12,318,4004556
12,318,4004259
12,318,4004443
12,318,4004231
12,318,4004340
12,318,4004208
12,318,4004242
12,318,4004205
12,318,4004233
12,318,4004197
12,318,4004526
12,318,4004194
12,318,4004529
12,318,4004428
12,318,4004523
12,318,4004410
12,318,4004489
12,318,4004397
12,318,4004266
12,318,4004336
12,318,4004467
12,318,4004393
12,318,4004297
12,318,4004307
12,318,4004444
12,318,4004547
12,318,4004441
12,318,4004510
12,318,4004253
12,318,4004464
12,318,4004446
12,318,4004413
12,318,4004519
12,318,4004311
12,318,4004409
12,318,4004303
12,318,4004213
12,318,4004277
12,318,4004569
12,318,4004234
12,318,4004555
12,318,4004300
12,318,4004531
12,318,4004252
12,318,4004465
12,318,4004490
12,318,4004448
12,318,4004392
12,318,4004415
12,318,4004291
12,318,4004406
12,318,4004290
12,318,4004204
12,318,4004282
12,318,4004388
12,318,4004534
12,318,4004330
12,318,4004462
12,318,4004289
12,318,4004342
12,318,4004270
12,318,4004215
12,318,4004573
12,318,4004570
12,318,4004439
12,318,4004544
12,318,4004421
12,318,4004235
12,318,4004356
12,318,4004275
12,318,4004566
12,318,4004246
12,318,4004302
12,318,4004345
12,318,4004265
12,318,4004310
12,318,4004243
12,318,4004223
12,318,4004545
12,318,4004226
12,318,4004210
12,318,4004549
12,318,4004539
12,318,4004411
12,318,4004362
12,318,4004357
12,318,4004306
